Company,TypeName,Ram,OpSys,Weight,TouchScreen,IPS,PPI,CPU_name,SSD,HDD,Flash Storage,Gpu_Brand
acer,notebook,4,other,1.68,0,0,111.93520355955211,other intel processer,0,0,32,intel
hp,workstation,8,windows,2.0,0,1,141.21199808219862,intel core i7,8,0,0,nvidia
dell,ultrabook,8,windows,1.36,0,0,157.3505121487356,intel core i7,256,0,0,intel
toshiba,notebook,8,windows,1.2,0,0,165.6321180513006,intel core i5,256,0,0,intel
asus,2 in 1 convertible,8,other,1.2,0,0,176.23257360658386,other intel processer,0,0,64,intel
lenovo,ultrabook,8,windows,1.7,0,1,157.3505121487356,intel core i7,256,0,0,intel
dell,gaming,16,windows,4.36,0,1,254.67134914246222,intel core i7,512,1024,0,nvidia
dell,2 in 1 convertible,8,windows,1.24,1,0,165.6321180513006,intel core i5,256,0,0,intel
hp,2 in 1 convertible,4,windows,1.45,1,0,135.0942111925629,other intel processer,256,0,0,intel
dell,ultrabook,8,windows,1.3,0,0,276.053530085501,intel core i7,256,0,0,intel
acer,2 in 1 convertible,4,other,1.25,1,1,135.0942111925629,other intel processer,0,0,32,intel
toshiba,notebook,8,windows,1.2,0,0,165.6321180513006,intel core i5,256,0,0,intel
lenovo,ultrabook,8,windows,1.36,0,1,176.23257360658386,intel core i5,256,0,0,intel
acer,notebook,12,windows,2.4,0,0,141.21199808219862,intel core i5,128,1024,0,nvidia
toshiba,ultrabook,8,windows,1.1,1,0,176.23257360658386,intel core i7,512,0,0,intel
hp,notebook,8,windows,2.04,0,0,100.45466986113651,intel core i5,0,1024,0,nvidia
dell,notebook,4,other,2.25,0,0,100.45466986113651,intel core i3,0,1024,0,amd
dell,notebook,4,windows,1.9,0,0,100.45466986113651,intel core i5,0,500,0,intel
hp,notebook,4,windows,2.04,0,0,141.21199808219862,intel core i3,0,500,0,intel
dell,gaming,32,windows,4.42,0,1,127.33567457123111,intel core i7,256,1024,0,nvidia
lenovo,notebook,6,windows,2.4,0,0,141.21199808219862,intel core i5,256,0,0,nvidia
dell,2 in 1 convertible,16,windows,1.22,1,0,276.053530085501,intel core i7,512,0,0,intel
dell,ultrabook,8,windows,1.5,1,0,209.8006828649808,intel core i7,256,0,0,intel
dell,gaming,32,windows,4.42,0,0,127.33567457123111,intel core i7,256,1024,0,nvidia
toshiba,notebook,8,windows,1.95,0,0,157.3505121487356,intel core i5,256,0,0,intel
asus,gaming,16,windows,2.73,0,0,127.33567457123111,intel core i7,256,1024,0,nvidia
hp,notebook,8,windows,2.04,0,1,141.21199808219862,intel core i5,128,1024,0,nvidia
lenovo,notebook,4,windows,1.7,0,0,111.93520355955211,intel core i5,0,0,0,intel
asus,2 in 1 convertible,16,windows,2.3,1,0,282.42399616439724,intel core i7,512,2048,0,nvidia
asus,gaming,16,windows,2.99,0,0,127.33567457123111,intel core i7,256,1024,0,nvidia
dell,2 in 1 convertible,12,windows,2.19,1,1,141.21199808219862,intel core i7,512,0,0,intel
toshiba,notebook,4,windows,1.2,0,0,165.6321180513006,intel core i5,128,0,0,intel
lenovo,notebook,6,windows,2.2,0,0,141.21199808219862,amd processer,256,0,0,amd
fujitsu,notebook,4,windows,2.3,0,0,100.45466986113651,intel core i5,256,0,0,intel
toshiba,notebook,4,windows,1.75,0,0,111.93520355955211,intel core i5,0,500,0,intel
dell,notebook,4,windows,2.25,0,0,100.45466986113651,intel core i5,0,500,0,amd
hp,notebook,8,windows,2.04,0,0,141.21199808219862,intel core i5,0,1024,0,intel
lenovo,gaming,8,windows,2.5,0,1,141.21199808219862,intel core i7,128,1024,0,nvidia
dell,notebook,8,windows,2.36,0,0,100.45466986113651,intel core i7,0,1024,0,amd
dell,notebook,8,windows,1.6,0,0,157.3505121487356,intel core i5,128,0,0,intel
hp,netbook,8,windows,0.97,0,0,176.23257360658386,other intel processer,512,0,0,intel
hp,notebook,4,windows,2.1,0,0,141.21199808219862,intel core i3,128,1024,0,amd
lenovo,notebook,4,other,1.9,0,0,100.45466986113651,other intel processer,128,0,0,intel
lenovo,notebook,8,windows,2.3,0,0,141.21199808219862,intel core i5,256,0,0,intel
asus,notebook,8,windows,1.4,0,0,276.053530085501,intel core i5,256,0,0,intel
hp,ultrabook,8,windows,1.11,1,1,165.6321180513006,intel core i7,256,0,0,intel
acer,notebook,4,windows,2.4,0,0,100.45466986113651,other intel processer,0,500,0,intel
asus,gaming,16,windows,2.5,0,0,141.21199808219862,intel core i7,256,1024,0,nvidia
hp,ultrabook,8,windows,1.48,0,0,157.3505121487356,intel core i7,512,0,0,intel
acer,gaming,8,windows,2.7,0,1,141.21199808219862,intel core i7,128,1024,0,nvidia
hp,notebook,8,windows,1.34,0,1,165.6321180513006,intel core i5,256,0,0,intel
dell,notebook,4,windows,2.18,0,0,100.45466986113651,intel core i3,128,0,0,intel
hp,notebook,4,windows,1.64,0,0,111.93520355955211,intel core i5,0,500,0,intel
toshiba,notebook,4,windows,1.2,0,0,165.6321180513006,intel core i5,128,0,0,intel
hp,notebook,4,windows,1.48,0,0,111.93520355955211,intel core i5,256,0,0,intel
hp,notebook,4,windows,1.95,0,0,157.3505121487356,intel core i5,256,0,0,intel
hp,ultrabook,8,windows,1.43,0,0,157.3505121487356,intel core i7,256,0,0,intel
hp,notebook,8,windows,1.64,0,0,157.3505121487356,intel core i5,256,0,0,nvidia
hp,notebook,4,windows,1.64,0,0,111.93520355955211,intel core i3,0,500,0,intel
dell,gaming,8,windows,2.65,0,0,141.21199808219862,intel core i5,0,0,0,nvidia
hp,ultrabook,4,windows,1.26,0,0,176.23257360658386,intel core i5,0,500,0,intel
hp,notebook,4,windows,1.48,0,0,157.3505121487356,intel core i5,256,0,0,intel
hp,ultrabook,8,windows,1.54,0,0,157.3505121487356,intel core i7,256,0,0,intel
hp,notebook,4,windows,1.49,0,0,117.82653006268643,intel core i3,0,500,0,intel
toshiba,notebook,8,windows,1.5,0,0,117.82653006268643,intel core i5,256,0,0,intel
hp,notebook,4,windows,2.04,0,0,100.45466986113651,intel core i3,256,0,0,intel
lenovo,notebook,16,windows,2.4,0,1,254.67134914246222,intel core i7,512,0,0,nvidia
toshiba,notebook,8,windows,1.47,0,1,157.3505121487356,intel core i5,256,0,0,intel
hp,notebook,8,windows,1.43,0,0,157.3505121487356,intel core i7,256,0,0,intel
dell,2 in 1 convertible,4,windows,2.08,1,1,141.21199808219862,intel core i3,0,1024,0,intel
toshiba,ultrabook,8,windows,1.2,0,0,165.6321180513006,intel core i5,256,0,0,intel
hp,notebook,8,windows,1.11,0,1,165.6321180513006,intel core i5,256,0,0,intel
hp,notebook,8,windows,1.64,0,0,157.3505121487356,intel core i7,256,0,0,nvidia
dell,notebook,8,windows,2.09,0,0,141.21199808219862,intel core i5,0,500,0,intel
hp,ultrabook,4,windows,1.26,0,0,125.36742798669837,intel core i5,256,0,0,intel
hp,notebook,4,windows,2.31,0,0,111.93520355955211,intel core i5,0,500,0,intel
hp,notebook,4,windows,1.95,0,0,111.93520355955211,intel core i5,0,500,0,intel
dell,ultrabook,8,windows,1.29,1,0,276.053530085501,intel core i5,256,0,0,intel
hp,notebook,8,windows,2.63,0,0,127.33567457123111,intel core i5,256,0,0,nvidia
hp,notebook,4,windows,1.64,0,0,111.93520355955211,intel core i5,256,0,0,intel
acer,notebook,6,windows,2.1,0,0,100.45466986113651,amd processer,0,1024,0,amd
msi,gaming,8,windows,2.7,0,0,127.33567457123111,intel core i7,128,1024,0,nvidia
hp,notebook,8,windows,1.95,0,0,157.3505121487356,intel core i5,256,0,0,intel
hp,notebook,8,windows,1.84,0,0,141.21199808219862,intel core i7,256,0,0,intel
hp,ultrabook,8,windows,1.26,0,0,176.23257360658386,intel core i7,256,0,0,intel
hp,notebook,4,windows,2.04,0,0,100.45466986113651,intel core i5,0,500,0,intel
toshiba,ultrabook,8,windows,1.47,0,1,157.3505121487356,intel core i7,256,0,0,intel
dell,notebook,8,windows,2.09,0,0,141.21199808219862,intel core i5,256,0,0,intel
hp,notebook,8,windows,1.64,0,0,157.3505121487356,intel core i5,256,0,0,intel
lenovo,2 in 1 convertible,4,windows,1.8,1,1,141.21199808219862,intel core i7,256,0,0,intel
vero,notebook,2,windows,1.45,0,0,111.93520355955211,other intel processer,0,0,32,intel
toshiba,notebook,16,windows,2.4,0,1,141.21199808219862,intel core i7,256,0,0,nvidia
lenovo,notebook,8,windows,2.3,0,0,141.21199808219862,intel core i5,256,0,0,intel
hp,notebook,4,windows,1.54,0,0,157.3505121487356,intel core i5,0,500,0,intel
hp,notebook,8,windows,1.84,0,0,141.21199808219862,intel core i5,256,500,0,intel
hp,notebook,8,windows,1.43,0,0,157.3505121487356,intel core i5,256,0,0,intel
msi,gaming,16,windows,3.78,0,1,127.33567457123111,intel core i7,256,1024,0,nvidia
lenovo,gaming,16,windows,4.6,0,1,127.33567457123111,intel core i7,128,1024,0,nvidia
asus,netbook,4,other,1.2,0,0,135.0942111925629,other intel processer,0,0,16,intel
lenovo,notebook,16,windows,1.1,0,1,209.8006828649808,intel core i7,256,0,0,intel
hp,notebook,8,windows,1.91,0,1,141.21199808219862,intel core i7,0,1024,0,nvidia
dell,2 in 1 convertible,8,windows,2.3,1,1,141.21199808219862,intel core i5,256,0,0,intel
hp,notebook,4,windows,2.04,0,0,100.45466986113651,intel core i5,256,0,0,intel
dell,ultrabook,16,windows,1.2,1,0,276.053530085501,intel core i7,1024,0,0,intel
hp,notebook,4,windows,2.31,0,0,100.45466986113651,intel core i3,0,500,0,intel
hp,notebook,4,other,1.96,0,0,100.45466986113651,intel core i5,0,500,0,intel
acer,notebook,8,windows,2.4,0,0,100.45466986113651,amd processer,0,1024,0,amd
dell,2 in 1 convertible,12,windows,1.6,1,1,165.6321180513006,intel core i7,256,0,0,intel
msi,gaming,16,windows,2.94,0,0,141.21199808219862,intel core i7,256,1024,0,nvidia
asus,gaming,16,other,4.0,0,1,127.33567457123111,intel core i7,0,1024,0,nvidia
dell,notebook,4,windows,2.25,0,0,141.21199808219862,intel core i5,0,1024,0,intel
dell,notebook,16,windows,2.32,0,0,141.21199808219862,intel core i7,0,2048,0,amd
msi,gaming,16,windows,1.8,0,0,141.21199808219862,intel core i7,256,1024,0,nvidia
dell,ultrabook,8,windows,1.29,0,0,165.6321180513006,intel core i7,256,0,0,intel
asus,gaming,64,windows,3.58,0,1,127.33567457123111,intel core i7,1024,0,0,nvidia
dell,2 in 1 convertible,8,windows,1.62,1,0,165.6321180513006,intel core i7,256,0,0,intel
dell,gaming,16,windows,3.21,0,0,282.42399616439724,intel core i7,256,1024,0,nvidia
apple,ultrabook,8,mac,0.92,0,1,226.41554716935852,other intel processer,0,0,256,intel
dell,notebook,4,windows,2.06,0,0,100.45466986113651,intel core i3,0,500,0,intel
hp,notebook,4,windows,2.31,0,0,100.45466986113651,intel core i5,0,500,0,intel
hp,ultrabook,8,windows,1.26,0,0,176.23257360658386,intel core i5,256,0,0,intel
hp,notebook,8,windows,1.49,0,0,165.6321180513006,intel core i7,256,0,0,intel
lenovo,ultrabook,8,windows,1.3,1,1,176.23257360658386,intel core i7,256,0,0,intel
lenovo,notebook,8,windows,3.0,0,0,106.11306214269258,intel core i5,0,1024,0,amd
lenovo,notebook,4,windows,2.3,0,1,141.21199808219862,intel core i5,0,1024,0,nvidia
msi,gaming,16,windows,3.78,0,0,127.33567457123111,intel core i7,256,1024,0,nvidia
lenovo,notebook,4,windows,2.1,0,0,100.45466986113651,intel core i5,0,500,0,intel
hp,notebook,4,windows,2.31,0,0,141.21199808219862,intel core i5,0,500,0,intel
lenovo,ultrabook,8,windows,0.99,1,1,234.9767648087785,other intel processer,512,0,0,intel
lenovo,gaming,32,windows,4.6,0,1,127.33567457123111,intel core i7,512,0,0,nvidia
lenovo,2 in 1 convertible,4,windows,0.69,1,1,224.17380907857276,other intel processer,0,0,64,intel
hp,ultrabook,16,windows,1.3,0,1,331.2642361026012,intel core i7,512,0,0,intel
dell,notebook,8,windows,2.18,0,0,141.21199808219862,intel core i5,256,0,0,intel
hp,notebook,4,windows,1.54,0,0,157.3505121487356,intel core i5,0,500,0,intel
hp,workstation,8,windows,1.9,0,0,141.21199808219862,intel core i7,256,0,0,amd
lenovo,notebook,8,windows,1.7,0,0,157.3505121487356,intel core i5,180,0,0,intel
hp,notebook,4,other,1.29,0,0,276.053530085501,other intel processer,0,0,32,intel
acer,notebook,4,windows,2.4,0,0,100.45466986113651,amd processer,0,500,0,amd
dell,notebook,4,other,2.2,0,0,100.45466986113651,other intel processer,0,500,0,intel
hp,notebook,4,other,1.86,0,0,100.45466986113651,intel core i3,0,1024,0,intel
asus,gaming,8,windows,2.7,0,1,127.33567457123111,intel core i7,256,1024,0,nvidia
dell,ultrabook,4,windows,1.4,0,1,165.6321180513006,intel core i5,256,0,0,amd
hp,netbook,4,windows,2.4,0,0,125.36742798669837,intel core i5,128,0,0,intel
acer,notebook,8,windows,2.4,0,0,141.21199808219862,intel core i5,256,1024,0,nvidia
dell,notebook,8,windows,2.36,0,0,141.21199808219862,intel core i5,0,1024,0,amd
msi,gaming,8,windows,2.6,0,0,127.33567457123111,intel core i7,256,0,0,nvidia
hp,notebook,4,windows,1.96,0,0,100.45466986113651,other intel processer,0,1024,0,intel
asus,gaming,16,windows,4.3,0,1,127.33567457123111,intel core i7,128,1024,0,nvidia
dell,ultrabook,4,windows,1.5,0,0,125.36742798669837,intel core i3,0,500,0,intel
dell,ultrabook,4,windows,1.5,0,0,125.36742798669837,intel core i3,128,0,0,intel
acer,notebook,4,other,2.2,0,0,100.45466986113651,other intel processer,16,0,0,intel
hp,workstation,8,windows,3.0,0,1,127.33567457123111,intel core i7,0,1024,0,amd
lenovo,gaming,16,windows,2.4,0,0,141.21199808219862,intel core i7,512,0,0,nvidia
dell,ultrabook,8,windows,1.5,0,0,125.36742798669837,intel core i5,256,0,0,intel
msi,gaming,8,windows,2.9,0,0,127.33567457123111,intel core i7,128,1024,0,nvidia
lenovo,2 in 1 convertible,4,windows,2.1,1,1,141.21199808219862,intel core i5,256,0,0,intel
hp,notebook,4,windows,2.1,0,0,141.21199808219862,amd processer,0,1024,0,amd
asus,gaming,16,windows,2.59,0,1,141.21199808219862,intel core i7,128,1024,0,nvidia
hp,notebook,8,windows,1.16,1,0,276.053530085501,other intel processer,256,0,0,intel
dell,notebook,4,windows,2.24,0,0,100.45466986113651,intel core i5,0,500,0,amd
lenovo,notebook,4,windows,2.1,0,0,100.45466986113651,intel core i3,128,0,0,intel
hp,ultrabook,8,windows,1.16,0,0,165.6321180513006,intel core i7,512,0,0,intel
lenovo,2 in 1 convertible,4,other,0.69,1,1,224.17380907857276,other intel processer,0,0,64,intel
dell,ultrabook,8,windows,1.23,0,0,165.6321180513006,intel core i7,256,0,0,intel
lenovo,gaming,16,windows,4.6,0,1,127.33567457123111,intel core i7,256,0,0,nvidia
razer,ultrabook,8,windows,1.25,1,0,352.4651472131677,intel core i7,256,0,0,intel
toshiba,ultrabook,16,windows,1.05,0,0,165.6321180513006,intel core i7,512,0,0,intel
asus,gaming,8,windows,3.52,0,0,127.33567457123111,intel core i7,128,1024,0,nvidia
vero,notebook,4,windows,1.35,0,0,165.6321180513006,other intel processer,0,0,32,intel
hp,notebook,8,windows,1.16,0,0,165.6321180513006,intel core i5,256,0,0,intel
hp,notebook,8,windows,1.43,0,0,157.3505121487356,intel core i5,256,0,0,intel
dell,notebook,4,other,2.09,0,0,100.45466986113651,intel core i5,0,500,0,intel
asus,notebook,4,windows,2.0,0,0,100.45466986113651,intel core i3,0,1024,0,intel
lenovo,2 in 1 convertible,8,windows,1.8,1,1,157.3505121487356,intel core i7,256,0,0,intel
lenovo,2 in 1 convertible,4,windows,0.69,1,1,224.17380907857276,other intel processer,0,0,64,intel
hp,ultrabook,8,windows,1.26,0,0,125.36742798669837,intel core i5,256,0,0,intel
lenovo,gaming,8,other,2.4,0,1,141.21199808219862,intel core i5,128,1024,0,nvidia
hp,gaming,8,windows,3.35,0,1,127.33567457123111,intel core i5,128,1024,0,nvidia
hp,notebook,8,windows,2.04,0,0,100.45466986113651,intel core i7,0,2048,0,intel
lenovo,2 in 1 convertible,8,windows,1.8,1,1,157.3505121487356,intel core i7,512,0,0,nvidia
asus,notebook,4,windows,1.5,0,0,111.93520355955211,other intel processer,0,0,32,intel
hp,ultrabook,8,windows,1.84,0,0,141.21199808219862,intel core i7,256,0,0,intel
acer,notebook,4,windows,2.23,0,0,141.21199808219862,intel core i5,0,1024,0,nvidia
lenovo,notebook,16,windows,2.5,0,0,141.21199808219862,intel core i7,0,0,0,amd
hp,workstation,8,windows,3.0,0,1,127.33567457123111,intel core i7,256,0,0,nvidia
dell,notebook,8,windows,2.5,0,0,100.45466986113651,intel core i5,0,1024,0,amd
msi,gaming,16,windows,3.78,0,0,127.33567457123111,intel core i7,256,1024,0,nvidia
hp,ultrabook,8,windows,1.88,0,0,141.21199808219862,intel core i7,256,0,0,intel
lenovo,2 in 1 convertible,16,windows,2.8,1,1,209.8006828649808,intel core i7,512,0,0,intel
msi,gaming,8,windows,2.4,0,0,141.21199808219862,intel core i7,128,1024,0,nvidia
hp,2 in 1 convertible,8,windows,1.48,1,0,165.6321180513006,intel core i5,256,0,0,intel
hp,workstation,8,windows,2.59,0,1,141.21199808219862,intel core i7,256,0,0,nvidia
hp,2 in 1 convertible,8,windows,1.48,1,0,220.84282406840083,intel core i7,256,0,0,intel
hp,workstation,8,windows,2.0,0,0,141.21199808219862,intel core i7,256,0,0,nvidia
hp,ultrabook,8,windows,1.26,0,0,176.23257360658386,intel core i7,256,0,0,intel
dell,notebook,8,windows,2.18,0,0,141.21199808219862,intel core i7,256,0,0,nvidia
hp,notebook,8,windows,1.88,0,0,141.21199808219862,intel core i5,256,0,0,intel
lenovo,2 in 1 convertible,8,windows,1.27,1,1,209.8006828649808,intel core i7,256,0,0,intel
lenovo,notebook,4,other,1.9,0,0,100.45466986113651,intel core i3,0,1024,0,intel
hp,notebook,4,windows,1.86,0,0,100.45466986113651,amd processer,0,500,0,amd
lenovo,notebook,8,other,2.32,0,0,141.21199808219862,intel core i5,0,1024,0,amd
dell,gaming,8,windows,2.62,0,0,141.21199808219862,intel core i7,0,1024,0,nvidia
dell,notebook,8,windows,2.04,1,1,282.42399616439724,intel core i5,256,0,0,nvidia
hp,notebook,4,windows,1.91,0,0,141.21199808219862,amd processer,256,0,0,amd
msi,gaming,16,windows,2.7,0,0,127.33567457123111,intel core i7,256,1024,0,nvidia
lenovo,ultrabook,12,windows,1.4,0,0,157.3505121487356,intel core i7,512,0,0,intel
lenovo,notebook,8,windows,2.5,0,0,141.21199808219862,intel core i5,0,0,0,amd
hp,2 in 1 convertible,8,windows,1.48,1,0,220.84282406840083,intel core i7,512,0,0,intel
lenovo,ultrabook,8,windows,1.7,0,0,157.3505121487356,intel core i7,256,0,0,intel
msi,gaming,16,windows,1.7,0,0,157.3505121487356,intel core i7,256,1024,0,nvidia
hp,gaming,8,windows,2.62,0,1,141.21199808219862,intel core i7,0,1024,0,nvidia
lenovo,notebook,8,windows,2.2,0,0,100.45466986113651,intel core i3,0,1024,0,intel
hp,notebook,4,other,2.1,0,0,100.45466986113651,intel core i5,0,500,0,intel
dell,gaming,8,windows,2.62,0,0,282.42399616439724,intel core i7,128,1024,0,nvidia
lenovo,notebook,8,windows,1.95,0,1,141.21199808219862,intel core i5,256,0,0,intel
lenovo,notebook,4,windows,2.2,0,0,141.21199808219862,intel core i3,0,1024,0,nvidia
hp,notebook,2,windows,1.44,0,0,111.93520355955211,other intel processer,0,0,32,intel
msi,gaming,8,windows,2.2,0,1,141.21199808219862,intel core i7,0,1024,0,nvidia
hp,notebook,8,windows,1.96,0,0,141.21199808219862,intel core i7,256,0,0,intel
hp,notebook,16,windows,2.1,0,0,141.21199808219862,intel core i7,512,0,0,intel
asus,notebook,4,windows,2.2,0,0,100.45466986113651,other intel processer,0,500,0,intel
lenovo,notebook,4,other,2.1,0,0,100.45466986113651,intel core i5,0,500,0,intel
lenovo,notebook,8,other,2.2,0,0,141.21199808219862,intel core i7,0,1024,0,nvidia
asus,notebook,4,windows,2.0,0,0,157.3505121487356,intel core i3,256,0,0,intel
lenovo,notebook,4,windows,2.32,0,0,141.21199808219862,intel core i7,0,0,0,intel
lenovo,gaming,16,windows,3.31,0,1,141.21199808219862,intel core i7,512,0,0,nvidia
msi,gaming,16,windows,1.91,0,0,141.21199808219862,intel core i7,128,1024,0,nvidia
hp,notebook,4,windows,2.07,0,0,100.45466986113651,intel core i3,0,500,0,intel
lenovo,2 in 1 convertible,8,windows,1.36,1,1,209.8006828649808,intel core i5,256,0,0,intel
lenovo,ultrabook,6,windows,1.54,0,0,141.21199808219862,intel core i7,256,0,0,nvidia
dell,notebook,8,other,1.98,0,0,141.21199808219862,intel core i7,256,0,0,nvidia
acer,notebook,4,windows,2.1,0,0,100.45466986113651,other intel processer,0,500,0,intel
hp,notebook,6,windows,2.18,0,1,141.21199808219862,intel core i7,0,1024,0,nvidia
asus,gaming,8,windows,2.591,0,1,141.21199808219862,intel core i7,256,1024,0,nvidia
dell,2 in 1 convertible,16,windows,2.09,1,0,141.21199808219862,intel core i7,512,0,0,intel
acer,notebook,4,windows,2.23,0,0,141.21199808219862,intel core i5,256,0,0,nvidia
dell,ultrabook,8,other,1.23,1,0,276.053530085501,intel core i5,256,0,0,intel
acer,gaming,16,windows,4.2,0,1,127.33567457123111,intel core i7,256,1024,0,nvidia
lenovo,gaming,8,windows,2.4,0,1,141.21199808219862,intel core i5,0,1024,0,nvidia
hp,notebook,4,windows,1.86,0,0,100.45466986113651,intel core i5,0,500,0,intel
apple,ultrabook,8,mac,0.92,0,1,226.41554716935852,other intel processer,0,0,256,intel
dell,2 in 1 convertible,8,windows,1.6,1,1,165.6321180513006,intel core i5,256,0,0,intel
hp,notebook,12,windows,2.21,0,1,141.21199808219862,intel core i7,128,1024,0,nvidia
lenovo,notebook,4,other,1.9,0,0,100.45466986113651,intel core i3,0,1024,0,amd
asus,gaming,16,windows,4.3,0,1,127.33567457123111,intel core i7,512,1024,0,nvidia
acer,notebook,4,other,2.1,0,0,100.45466986113651,other intel processer,0,1024,0,intel
msi,gaming,16,windows,2.43,0,0,127.33567457123111,intel core i7,256,1024,0,nvidia
dell,notebook,4,windows,2.3,0,0,100.45466986113651,intel core i3,128,0,0,amd
lenovo,notebook,8,other,2.2,0,0,100.45466986113651,intel core i7,0,500,0,nvidia
dell,ultrabook,16,windows,1.2,1,0,276.053530085501,intel core i7,512,0,0,intel
asus,gaming,8,windows,2.2,0,0,141.21199808219862,intel core i7,0,1024,0,nvidia
dell,notebook,8,windows,2.36,0,0,141.21199808219862,intel core i5,256,0,0,amd
hp,notebook,8,windows,1.91,0,0,100.45466986113651,intel core i5,256,0,0,intel
lenovo,notebook,4,windows,2.2,0,0,100.45466986113651,amd processer,0,500,0,amd
acer,notebook,8,windows,3.3,0,0,106.11306214269258,intel core i3,0,1024,0,nvidia
asus,gaming,16,windows,2.2,0,0,141.21199808219862,intel core i7,256,1024,0,nvidia
apple,ultrabook,8,mac,0.92,0,1,226.41554716935852,other intel processer,0,0,512,intel
asus,notebook,16,windows,2.2,0,0,141.21199808219862,intel core i7,128,1024,0,nvidia
msi,gaming,16,windows,2.43,0,1,127.33567457123111,intel core i7,256,1024,0,nvidia
dell,2 in 1 convertible,8,windows,2.191,1,1,141.21199808219862,intel core i5,256,0,0,intel
asus,gaming,16,windows,2.9,0,0,127.33567457123111,intel core i7,256,1024,0,nvidia
acer,netbook,2,other,1.3,0,0,135.0942111925629,other intel processer,32,0,0,intel
acer,notebook,4,windows,3.3,0,0,106.11306214269258,intel core i3,0,1024,0,nvidia
lenovo,notebook,8,other,2.8,0,0,106.11306214269258,intel core i5,0,1024,0,intel
lenovo,gaming,8,windows,2.6,0,1,141.21199808219862,intel core i7,128,1024,0,nvidia
acer,2 in 1 convertible,8,windows,1.2,1,1,157.3505121487356,intel core i7,256,0,0,intel
lenovo,notebook,8,windows,2.3,0,1,141.21199808219862,intel core i7,256,0,0,intel
msi,gaming,8,windows,2.2,0,0,141.21199808219862,intel core i7,128,1024,0,nvidia
hp,notebook,6,windows,2.1,0,0,141.21199808219862,amd processer,0,1024,0,amd
dell,ultrabook,8,windows,1.26,1,0,176.23257360658386,intel core i5,256,0,0,intel
dell,2 in 1 convertible,4,windows,2.08,1,0,146.86047800548656,intel core i3,0,500,0,intel
asus,notebook,4,windows,2.65,0,0,100.45466986113651,other intel processer,0,1024,0,intel
dell,ultrabook,8,windows,1.29,1,0,276.053530085501,intel core i7,256,0,0,intel
dell,notebook,4,other,2.18,0,0,100.45466986113651,intel core i5,0,1024,0,intel
lenovo,gaming,16,windows,2.6,1,1,141.21199808219862,intel core i7,128,1024,0,nvidia
msi,gaming,8,windows,2.2,0,0,141.21199808219862,intel core i7,128,1024,0,nvidia
lenovo,netbook,16,windows,1.3,1,1,176.23257360658386,intel core i7,512,0,0,intel
razer,gaming,16,windows,1.95,0,0,157.3505121487356,intel core i7,1024,0,0,nvidia
dell,notebook,8,windows,2.3,1,0,100.45466986113651,intel core i3,0,1024,0,intel
msi,gaming,16,windows,2.7,0,0,127.33567457123111,intel core i7,256,1024,0,nvidia
apple,ultrabook,4,mac,1.08,0,0,135.0942111925629,intel core i5,0,0,256,intel
hp,notebook,4,windows,2.1,0,0,141.21199808219862,intel core i3,0,1024,0,intel
hp,ultrabook,8,windows,1.54,0,0,209.8006828649808,intel core i7,256,0,0,intel
dell,notebook,4,windows,2.24,0,0,100.45466986113651,intel core i5,0,500,0,intel
msi,gaming,8,windows,2.3,0,0,141.21199808219862,intel core i7,128,1024,0,nvidia
lenovo,notebook,16,windows,1.4,0,1,165.6321180513006,intel core i7,512,0,0,intel
lenovo,notebook,6,windows,2.2,0,0,141.21199808219862,amd processer,256,0,0,amd
asus,ultrabook,8,windows,1.45,0,0,165.6321180513006,intel core i7,256,0,0,intel
acer,notebook,4,other,2.4,0,0,100.45466986113651,intel core i3,0,500,0,intel
dell,2 in 1 convertible,16,windows,2.77,1,0,127.33567457123111,intel core i7,512,0,0,nvidia
hp,notebook,4,windows,1.54,0,0,157.3505121487356,intel core i5,256,0,0,intel
dell,notebook,4,windows,1.6,0,0,111.93520355955211,intel core i5,0,500,0,intel
asus,gaming,16,windows,2.34,0,1,141.21199808219862,intel core i7,256,1024,0,nvidia
lenovo,notebook,8,other,2.3,0,1,141.21199808219862,intel core i5,256,0,0,intel
dell,2 in 1 convertible,8,windows,1.24,1,0,276.053530085501,intel core i5,256,0,0,intel
dell,notebook,4,other,2.2,0,0,100.45466986113651,other intel processer,0,500,0,intel
hp,notebook,4,windows,1.86,0,0,100.45466986113651,amd processer,0,500,0,amd
lenovo,notebook,6,windows,2.4,0,0,141.21199808219862,intel core i3,128,0,0,nvidia
lenovo,notebook,8,windows,1.9,0,1,157.3505121487356,intel core i5,256,0,0,intel
dell,notebook,4,windows,2.2,0,0,100.45466986113651,other intel processer,0,500,0,intel
asus,notebook,4,windows,2.0,0,0,100.45466986113651,other intel processer,0,1024,0,intel
asus,gaming,16,windows,4.0,0,1,127.33567457123111,intel core i7,128,1024,0,nvidia
dell,notebook,4,windows,2.29,0,0,100.45466986113651,intel core i3,0,500,0,intel
lenovo,notebook,8,windows,2.32,0,0,141.21199808219862,intel core i7,0,0,0,amd
msi,gaming,8,windows,2.4,0,0,141.21199808219862,intel core i7,128,1024,0,nvidia
lenovo,2 in 1 convertible,4,windows,1.8,1,0,157.3505121487356,intel core i5,128,0,0,intel
asus,ultrabook,8,windows,1.2,0,1,165.6321180513006,other intel processer,512,0,0,intel
dell,notebook,6,windows,2.3,0,0,100.45466986113651,intel core i3,0,1024,0,intel
